rr,var,min,max,sort
0.020965128,0.004364336,-0.108518583,0.15044884,431
0.021916749,0.003273252,-0.090219435,0.134052932,432
0.022223137,0.003068354,-0.086346604,0.130792878,433
0.022989518,0.003273252,-0.089146665,0.135125702,434
0.023077947,0.003273252,-0.089058236,0.135214131,435
0.023347364,0.004364336,-0.106136347,0.152831075,436
0.023589551,0.000342489,-0.012683089,0.05986219,437
0.023810649,0.001128365,-0.042027986,0.089649284,438
0.024097552,0.004364336,-0.10538616,0.153581263,439
0.025001302,0.004364336,-0.104482409,0.154485014,440
0.025105921,0.006724091,-0.135615161,0.185827003,441
0.025105921,0.005483055,-0.120027481,0.170239323,442
0.025438574,0.004364336,-0.104045138,0.154922285,443
0.025479085,0.004364336,-0.104004626,0.154962797,444
0.025572877,0.001173289,-0.041563591,0.092709346,445
0.025752496,0.000541917,-0.019874543,0.071379535,446
0.026111144,0.002182168,-0.065447666,0.117669954,447
0.026148632,0.003273252,-0.085987552,0.138284815,448
0.026248226,0.003273252,-0.085887958,0.13838441,449
0.026248226,0.003273252,-0.085887957,0.13838441,450
0.026317308,0.004364336,-0.103166403,0.15580102,451
0.026317308,0.004364336,-0.103166403,0.15580102,452
0.026317308,0.004364336,-0.103166403,0.15580102,453
0.026433257,0.003273252,-0.085702926,0.138569441,454
0.026466573,0.001401532,-0.046910013,0.099843159,455
0.026550232,0.004364336,-0.102933479,0.156033944,456
0.026628792,0.003273252,-0.085507391,0.138764976,457
0.027212564,0.004364336,-0.102271148,0.156696275,458
0.027398974,0.004364336,-0.102084737,0.156882686,459
0.027908788,0.004364336,-0.101574923,0.1573925,460
0.02803922,0.004364336,-0.101444491,0.157522932,461
0.028170877,0.004364336,-0.101312834,0.157654588,462
0.028170877,0.004364336,-0.101312834,0.157654588,463
0.028330507,0.004364336,-0.101153205,0.157814218,464
0.028749413,0.000439267,-0.01232963,0.069828457,465
0.028987537,0.004364336,-0.100496175,0.158471248,466
0.030190972,0.001396469,-0.043052962,0.103434906,467
0.030459207,0.017911949,-0.23185843,0.292776845,468
0.030459207,0.004364336,-0.099024504,0.159942919,469
0.030583423,0.0005992,-0.017394572,0.078561419,470
