rr,var,min,max,sort
0.09393182,0.086129251,-0.481284776,0.669148416,167
0.09531018,0.086129251,-0.479906416,0.670526776,168
0.102362013,0.235176396,-0.848139772,1.052863798,169
0.10724553,0.071803205,-0.417958422,0.632449483,170
0.10880286,0.651795314,-1.47358043,1.69118615,171
0.109352537,0.064596939,-0.388799648,0.607504721,172
0.11506933,0.001067474,0.051031784,0.179106876,173
0.11506933,0.001067474,0.051031784,0.179106876,174
0.119545151,0.064596939,-0.378607034,0.617697336,175
0.121360857,0.086129251,-0.453855738,0.696577453,176
0.127058878,0.086129251,-0.448157718,0.702275474,177
0.136644326,0.064596939,-0.361507859,0.63479651,178
0.139761942,0.086129251,-0.435454654,0.714978538,179
0.139761942,0.086129251,-0.435454654,0.714978538,180
0.140821826,0.000770319,0.086422775,0.195220877,181
0.141078599,0.028603842,-0.190409743,0.472566941,182
0.143455391,0.003934172,0.02051835,0.266392431,183
0.1480531,0.064596939,-0.350099085,0.646205285,184
0.150282203,0.086129251,-0.424934393,0.725498799,185
0.151549898,0.064596939,-0.346602287,0.649702082,186
0.15415068,0.086129251,-0.421065916,0.729367275,187
0.16034265,0.086129251,-0.414873946,0.735559246,188
0.16034265,0.086129251,-0.414873946,0.735559246,189
0.165173449,0.068810309,-0.348968247,0.679315144,190
0.174353388,0.064596939,-0.323798797,0.672505572,191
0.181317036,0.177557657,-0.644579746,1.007213819,192
0.181492026,0.086129251,-0.393724569,0.756708621,193
0.182321557,0.086129251,-0.392895039,0.757538152,194
0.182446957,0.010462393,-0.018033289,0.382927202,195
0.19062036,0.064596939,-0.307531825,0.688772545,196
0.191538212,0.064596939,-0.306613973,0.689690397,197
0.200670695,0.064596939,-0.297481489,0.69882288,198
0.200670695,0.086129251,-0.374545901,0.775887291,199
0.208297043,0.064596939,-0.289855141,0.706449228,200
0.212821513,0.020676488,-0.069013184,0.49465621,201
0.2135741,0.042198339,-0.18905369,0.61620189,202
0.242561637,0.086129252,-0.332654959,0.817778234,203
0.256719847,0.002018878,0.168653265,0.344786429,204
0.260283098,0.086129251,-0.314933498,0.835499694,205
0.263584521,0.064596939,-0.234567664,0.761736706,206
0.265703166,0.043825917,-0.144615788,0.676022119,207
0.265703166,0.086129251,-0.30951343,0.840919762,208
0.265703166,0.086129251,-0.30951343,0.840919762,209
0.268263987,0.086129251,-0.306952609,0.843480583,210
0.26918749,0.065750384,-0.233392527,0.771767507,211
0.274041198,0.086129251,-0.301175398,0.849257794,212
0.274436846,0.002292521,0.180591506,0.368282185,213
0.275705881,0.064596939,-0.222446304,0.773858066,214
0.279313823,0.086129251,-0.295902773,0.854530418,215
0.279584863,0.064596939,-0.218567322,0.777737048,216
0.28141246,0.016556214,0.02921739,0.53360753,217
0.287682072,0.003543084,0.171015406,0.404348739,218
0.287682073,0.225694444,-0.643461191,1.218825337,219
0.297251524,0.086129251,-0.277965072,0.87246812,220
0.298855373,0.086129251,-0.276361223,0.874071969,221
0.301733826,0.043573525,-0.107401913,0.710869565,222
0.30830136,0.086129252,-0.266915236,0.883517956,223
0.309564784,0.068009304,-0.201575649,0.820705216,224
0.312133169,0.064596939,-0.186019016,0.810285353,225
0.313657558,0.086129251,-0.261559037,0.888874154,226
0.315081047,0.064596939,-0.183071138,0.813233232,227
0.316911711,0.105517693,-0.319764635,0.953588057,228
0.318038535,0.041758844,-0.082487089,0.718564159,229
0.318453731,0.086129251,-0.256762865,0.893670327,230
0.323198187,0.086129251,-0.252018409,0.898414783,231
0.329440084,0.086129251,-0.245776512,0.90465668,232
0.330854244,0.007936006,0.156249087,0.505459401,233
0.333871455,0.064596939,-0.16428073,0.832023639,234
0.334639055,0.086129251,-0.24057754,0.909855651,235
0.336472237,0.338061225,-0.803131203,1.476075677,236
0.336810703,0.064596939,-0.161341481,0.834962888,237
0.344526914,0.166784313,-0.455922094,1.144975923,238
0.3471962,0.094453605,-0.255176584,0.949568984,239
0.349375641,0.115203732,-0.315881193,1.014632476,240
0.352821375,0.086129251,-0.222395221,0.92803797,241
0.366344641,0.086129251,-0.208871955,0.941561236,242
0.370373789,0.129193877,-0.334119788,1.074867366,243
0.380359187,0.72090022,-1.283795339,2.044513713,244
0.380772496,0.001705995,0.299817256,0.461727735,245
0.387282788,0.064596938,-0.110869394,0.88543497,246
0.405465108,0.104537037,-0.228245773,1.039175989,247
0.414433778,0.086129251,-0.160782818,0.989650374,248
0.41907076,0.086129251,-0.156145836,0.994287356,249
0.424018516,0.064596939,-0.074133669,0.9221707,250
0.427183632,0.021977788,0.136615444,0.717751819,251
0.47828525,0.086129251,-0.096931346,1.053501845,252
0.482582412,0.064596939,-0.015569774,0.980734597,253
0.484298868,0.064596939,-0.013853317,0.982451053,254
0.485507816,0.086129251,-0.08970878,1.060724412,255
0.485787497,0.086129251,-0.089429099,1.061004093,256
0.493281314,0.005881784,0.342963451,0.643599177,257
0.503575932,0.00865291,0.321254735,0.685897129,258
0.509627301,0.007651086,0.338185147,0.681069455,259
0.510825622,0.029794239,0.172509871,0.849141373,260
0.510825624,0.002599,0.410904055,0.610747192,261
0.534425539,0.086129251,-0.040791056,1.109642133,262
0.56230758,0.043338629,0.154276112,0.970339047,263
0.567569873,0.00741559,0.398786788,0.736352958,264
0.578077851,0.086129251,0.002861255,1.153294447,265
