rr,var,min,max,sort
-0.090384061,0.008592715,-0.27206998,0.091301857,228
-0.090280117,0.013683937,-0.319557707,0.138997473,229
-0.090151097,0.008592715,-0.271837016,0.091534822,230
-0.089020851,0.005728477,-0.237366782,0.059325081,231
-0.088689121,0.005536855,-0.234532808,0.057154565,232
-0.088553397,0.001744659,-0.170420874,-0.00668592,233
-0.088468907,0.016214922,-0.338051044,0.161113229,234
-0.088292607,0.002732106,-0.190740921,0.014155706,235
-0.087433787,0.011456953,-0.297226615,0.122359041,236
-0.087011377,0.008592715,-0.268697296,0.094674542,237
-0.086384614,0.006361733,-0.242715137,0.069945909,238
-0.085601366,0.008592715,-0.267287284,0.096084553,239
-0.085400372,0.005728477,-0.233746304,0.062945559,240
-0.083210897,0.008592715,-0.264896816,0.098475021,241
-0.082934674,0.011456953,-0.292727502,0.126858154,242
-0.082930379,0.008592715,-0.264616298,0.09875554,243
-0.08288766,0.001888986,-0.168074097,0.002298778,244
-0.081994967,0.002407527,-0.17816541,0.014175476,245
-0.080819407,0.006032493,-0.233050893,0.07141208,246
-0.080580487,0.011456953,-0.290373315,0.129212342,247
-0.080240434,0.008592715,-0.261926353,0.101445485,248
-0.080042708,0.008592715,-0.261728626,0.101643211,249
-0.078521461,0.00926405,-0.267171331,0.11012841,250
-0.07778941,0.011209782,-0.285306874,0.129728055,251
-0.076961041,0.008592715,-0.25864696,0.104724878,252
-0.075865751,0.008592715,-0.25755167,0.105820168,253
-0.075381836,0.007217118,-0.241890932,0.09112726,254
-0.074414486,0.064218219,-0.571104238,0.422275266,255
-0.074280074,0.008592715,-0.255965993,0.107405844,256
-0.074107972,0.011456953,-0.2839008,0.135684856,257
-0.073938428,0.005728477,-0.222284359,0.074407504,258
-0.07384725,0.011456953,-0.283640078,0.135945578,259
-0.07267119,0.011456953,-0.282464019,0.137121638,260
-0.072320662,0.008592715,-0.25400658,0.109365257,261
-0.071825735,0.002346546,-0.166770404,0.023118935,262
-0.070951736,0.011456953,-0.280744564,0.138841092,263
-0.070597293,0.011456953,-0.280390121,0.139195535,264
-0.070505613,0.002107482,-0.160483956,0.019472729,265
-0.069264113,0.002821645,-0.173377672,0.034849445,266
-0.068992871,0.008592715,-0.25067879,0.112693047,267
-0.068992871,0.008592715,-0.25067879,0.112693047,268
-0.068992871,0.008592715,-0.25067879,0.112693047,269
-0.068992871,0.011456953,-0.2787857,0.140799957,270
-0.0684306,0.008592715,-0.250116519,0.113255319,271
-0.067957242,0.002722285,-0.170221269,0.034306784,272
-0.066360976,0.008592715,-0.248046895,0.115324943,273
-0.066360976,0.008592715,-0.248046895,0.115324943,274
-0.0662703,0.008592715,-0.247956218,0.115415619,275
-0.065939952,0.03761048,-0.446051016,0.314171112,276
-0.065457217,0.011456953,-0.275250045,0.144335612,277
-0.062864371,0.005728477,-0.211210303,0.08548156,278
-0.062830579,0.011456953,-0.272623407,0.146962249,279
-0.061346463,0.012892721,-0.283896859,0.161203933,280
-0.061143736,0.008592715,-0.242829655,0.120542182,281
-0.060114625,0.002010954,-0.148008206,0.027778957,282
-0.05942342,0.008592715,-0.241109339,0.122262498,283
-0.059115187,0.008793226,-0.242908706,0.124678331,284
-0.059088916,0.010433324,-0.259290459,0.141112626,285
-0.058557575,0.008592715,-0.240243493,0.123128344,286
-0.057351296,0.00377523,-0.177779381,0.063076788,287
-0.056779202,0.0090515,-0.243252367,0.129693964,288
-0.056414089,0.005728477,-0.204760021,0.091931842,289
-0.056131456,0.011456953,-0.265924284,0.153661372,290
-0.055577242,0.011456953,-0.26537007,0.154215587,291
-0.055569851,0.010698509,-0.258299699,0.147159997,292
-0.054973995,0.000214419,-0.083674374,-0.026273615,293
-0.054509406,0.008592715,-0.236195324,0.127176513,294
-0.052643733,0.008059555,-0.228602779,0.123315312,295
-0.05227671,0.008592715,-0.233962629,0.129409208,296
-0.052185753,0.003944725,-0.175287563,0.070916057,297
-0.052185753,0.00136384,-0.124568967,0.02019746,298
-0.052077021,0.010598699,-0.253858984,0.149704941,299
-0.051735675,0.010732074,-0.254783292,0.151311942,300
-0.051293294,0.008592715,-0.232979213,0.130392624,301
-0.051226122,0.011456953,-0.26101895,0.158566707,302
-0.050912542,0.004039865,-0.17549001,0.073664925,303
-0.050552279,0.002457514,-0.147715979,0.046611421,304
