"","V4","V5","mean"
"1",20.4811543830181,31.2043776301573,25.7284966783059
"2",27.1339750474566,42.3370029770282,34.5208867975946
"3",2.85537141953975,9.05592325424431,5.91028038777028
"4",16.1080069266245,33.7635735117591,24.6235207327789
